ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_For,num_children,has_kids,is_grad,is_undergrad,is_single,is_partnered,total_spend,spend_to_income_ratio,MntWines_ratio,MntFruits_ratio,MntMeatProducts_ratio,MntFishProducts_ratio,MntSweetProducts_ratio,MntGoldProds_ratio,total_purchases,web_purchase_ratio,store_purchase_ratio,catalog_purchase_ratio,deal_purchase_ratio,is_discount_heavy,campaign_accept_count,responded_any_campaign,is_recent_customer,is_dormant_customer,is_high_spender,is_low_spender
3629,1978,Graduation,Single,10.559918880159413,1,0,2012-12-19,17.0,4.343805421853684,1.3862943611198906,3.4657359027997265,1.6094379124341003,1.6094379124341003,3.332204510175204,2.0,3.0,1.0,3.0,7.0,0,0,0,0,0,0,3,11,0,48.0,557.0,1,1,1,0,1,0,4.983606621708336,0.0037606660269211816,0.5241379310344828,0.020689655172413793,0.21379310344827587,0.027586206896551724,0.027586206896551724,0.18620689655172415,7.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,0,0.0,0,1,0,0,0
10991,1960,Master,Married,11.397054350427297,0,0,2012-12-07,18.0,6.12029741895095,5.224697736674272,4.672828834461906,3.4657359027997265,3.1354942159291497,3.784189633918261,1.0,5.0,4.0,4.0,2.0,0,0,0,0,0,0,3,11,0,66.0,569.0,0,0,1,0,0,1,6.7464121285733745,0.009544341889555122,0.5341176470588235,0.22823529411764706,0.12470588235294118,0.036470588235294116,0.02588235294117647,0.05058823529411765,13.0,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.07692307692307693,0,0.0,0,1,0,0,0
5077,1979,Graduation,Together,11.255436297881227,0,1,2013-11-02,46.0,6.054439346269371,4.7535901911063645,5.680172609017068,3.1780538303479458,3.58351893845611,4.382026634673881,1.0,6.0,6.0,11.0,3.0,0,0,0,0,0,0,3,11,0,47.0,239.0,1,1,1,0,0,1,6.877296071497429,0.012535900023286502,0.43859649122807015,0.11867905056759546,0.3013415892672859,0.023735810113519093,0.03611971104231166,0.08152734778121776,23.0,0.2608695652173913,0.4782608695652174,0.2608695652173913,0.043478260869565216,0,0.0,0,0,0,0,0
7431,1991,PhD,Single,11.129128889332778,0,0,2012-11-10,40.0,7.195187320178709,2.8903717578961645,5.7430031878094825,3.1780538303479458,3.9512437185814275,4.465908118654584,1.0,7.0,4.0,5.0,9.0,0,1,0,0,0,0,3,11,1,35.0,596.0,0,0,1,0,1,0,7.507141079727608,0.026715204180489095,0.7318681318681318,0.00934065934065934,0.17087912087912088,0.012637362637362638,0.028021978021978023,0.04725274725274725,16.0,0.4375,0.3125,0.25,0.0625,0,1.0,1,0,0,1,0
3267,1963,Master,Together,10.955863912197044,0,1,2014-06-25,27.0,6.269096283706261,0.0,3.091042453358316,0.0,0.0,4.110873864173311,3.0,8.0,1.0,8.0,6.0,0,1,0,0,0,0,3,11,0,63.0,4.0,1,1,1,0,0,1,6.411818267709897,0.010613042871107387,0.8667763157894737,0.0,0.03453947368421053,0.0,0.0,0.09868421052631579,17.0,0.47058823529411764,0.47058823529411764,0.058823529411764705,0.17647058823529413,0,1.0,1,1,0,0,0
999,1991,Graduation,Single,11.362544338109172,0,0,2013-01-02,95.0,6.19644412779452,3.8066624897703196,4.836281906951478,3.4011973816621555,3.044522437723423,3.1354942159291497,1.0,6.0,7.0,11.0,3.0,0,1,1,0,0,0,3,11,1,35.0,543.0,0,0,1,0,1,0,6.594413459749778,0.008484721689505677,0.6712328767123288,0.06027397260273973,0.17123287671232876,0.03972602739726028,0.0273972602739726,0.030136986301369864,24.0,0.25,0.4583333333333333,0.2916666666666667,0.041666666666666664,0,2.0,1,0,1,0,0
9215,1980,PhD,Married,10.691376569605758,1,0,2012-12-12,19.0,5.937536205082426,0.0,4.624972813284271,0.0,0.0,4.290459441148391,5.0,6.0,4.0,6.0,7.0,0,0,0,0,0,0,3,11,0,46.0,564.0,1,1,1,0,0,1,6.313548046277095,0.012530131441306226,0.6860254083484574,0.0,0.18330308529945555,0.0,0.0,0.1306715063520871,16.0,0.375,0.375,0.25,0.3125,0,0.0,0,1,0,0,0
2286,1962,Graduation,Single,10.835376005033337,1,1,2013-09-10,27.0,4.174387269895637,0.6931471805599453,3.091042453358316,0.0,0.6931471805599453,3.332204510175204,2.0,2.0,1.0,3.0,6.0,0,0,0,0,0,0,3,11,0,64.0,292.0,2,1,1,0,1,0,4.74493212836325,0.0022447573102293986,0.5614035087719298,0.008771929824561403,0.18421052631578946,0.0,0.008771929824561403,0.23684210526315788,6.0,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0,0.0,0,1,0,0,0
1592,1970,Graduation,Married,11.416040045126518,0,0,2014-01-24,25.0,6.306275286948016,4.605170185988092,6.70073110954781,5.0238805208462765,4.418840607796598,3.5263605246161616,0.0,4.0,6.0,5.0,1.0,0,0,1,1,0,0,3,11,0,56.0,156.0,0,0,1,0,0,1,7.45298232946546,0.018994105657467085,0.31728538283062646,0.0574245939675174,0.4709976798143852,0.08758700696055685,0.04756380510440835,0.0191415313225058,15.0,0.26666666666666666,0.3333333333333333,0.4,0.0,0,2.0,1,1,0,1,0
367,1978,2n Cycle,Married,10.506463824584774,1,0,2013-02-19,74.0,3.8712010109078907,4.51085950651685,4.553876891600541,4.820281565605037,4.6443908991413725,4.795790545596741,5.0,9.0,1.0,5.0,9.0,0,0,0,0,0,0,3,11,0,48.0,495.0,1,1,0,1,0,1,6.359573868672378,0.015786593707250343,0.08145580589254767,0.1559792027729636,0.16291161178509533,0.21317157712305027,0.17850953206239167,0.20797227036395147,15.0,0.6,0.3333333333333333,0.06666666666666667,0.3333333333333333,0,0.0,0,0,0,0,0
5234,1967,2n Cycle,Together,10.333775346075639,1,1,2013-07-11,85.0,2.5649493574615367,1.791759469228055,3.258096538021482,0.0,2.302585092994046,3.4339872044851463,2.0,1.0,1.0,3.0,5.0,0,0,0,0,0,0,3,11,0,59.0,353.0,2,1,0,1,0,1,4.406719247264253,0.0026338893766461808,0.14814814814814814,0.06172839506172839,0.30864197530864196,0.0,0.1111111111111111,0.37037037037037035,5.0,0.2,0.6,0.2,0.4,0,0.0,0,0,0,0,0
9862,1969,Graduation,Together,9.995109119583352,1,0,2013-11-14,37.0,0.6931471805599453,1.9459101490553132,2.0794415416798357,2.4849066497880004,1.791759469228055,1.3862943611198906,2.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0,3,11,0,57.0,227.0,1,1,1,0,0,1,3.5263605246161616,0.0015056118258965235,0.030303030303030304,0.18181818181818182,0.21212121212121213,0.3333333333333333,0.15151515151515152,0.09090909090909091,5.0,0.4,0.6,0.0,0.4,0,0.0,0,0,0,0,1
9805,1953,Master,Together,10.935425707936245,0,1,2013-06-20,65.0,5.771441123130016,3.8918202981106265,4.897839799950911,3.6888794541139363,4.290459441148391,3.8918202981106265,4.0,6.0,2.0,10.0,4.0,0,0,0,0,0,0,3,11,0,73.0,374.0,1,1,1,0,0,1,6.493753839851687,0.01175862744748704,0.48484848484848486,0.07272727272727272,0.2015151515151515,0.05909090909090909,0.10909090909090909,0.07272727272727272,18.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.2222222222222222,0,0.0,0,0,0,0,0
6205,1967,Master,Single,10.390778393168455,1,0,2014-02-24,13.0,3.5553480614894135,1.3862943611198906,3.4011973816621555,0.0,1.6094379124341003,2.3978952727983707,3.0,2.0,1.0,3.0,5.0,0,0,0,0,0,0,3,11,1,59.0,125.0,1,1,1,0,1,0,4.394449154672439,0.0024572288601529624,0.425,0.0375,0.3625,0.0,0.05,0.125,6.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0,0.0,0,1,0,0,0
8442,1985,Master,Married,9.878733688069898,2,0,2013-09-04,63.0,2.302585092994046,0.0,2.0794415416798357,1.3862943611198906,1.6094379124341003,2.0794415416798357,2.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3,11,0,41.0,298.0,2,1,1,0,0,1,3.4339872044851463,0.0015376729882111738,0.3,0.0,0.23333333333333334,0.1,0.13333333333333333,0.23333333333333334,4.0,0.25,0.75,0.0,0.5,0,0.0,0,0,0,0,1
7386,1976,Graduation,Divorced,10.341516651517555,1,0,2013-04-22,83.0,2.8903717578961645,0.0,2.70805020110221,2.0794415416798357,1.3862943611198906,1.0986122886681096,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3,11,0,50.0,433.0,1,1,1,0,1,0,3.784189633918261,0.0013874548270521425,0.3953488372093023,0.0,0.32558139534883723,0.16279069767441862,0.06976744186046512,0.046511627906976744,4.0,0.25,0.75,0.0,0.25,0,0.0,0,0,0,0,1
7215,1983,Graduation,Single,11.532443738116108,0,0,2013-03-12,69.0,6.583409222158765,3.332204510175204,4.634728988229636,3.8066624897703196,4.290459441148391,5.1298987149230735,0.0,6.0,8.0,13.0,2.0,0,1,1,1,0,0,3,11,1,43.0,474.0,0,0,1,0,1,0,7.035268599281097,0.011130724722957733,0.6361233480176212,0.02378854625550661,0.08986784140969163,0.038766519823788544,0.06343612334801763,0.14801762114537445,27.0,0.2222222222222222,0.48148148148148145,0.2962962962962963,0.0,0,3.0,1,0,0,1,0
1491,1965,2n Cycle,Together,11.17729887069272,0,0,2013-02-18,87.0,5.093750200806762,3.5263605246161616,4.8283137373023015,3.713572066704308,3.367295829986474,5.153291594497779,2.0,3.0,4.0,7.0,1.0,0,0,0,0,0,0,3,11,0,61.0,496.0,0,0,0,1,0,1,6.327936783729195,0.00781949418084154,0.2898032200357782,0.059033989266547404,0.22182468694096602,0.07155635062611806,0.05008944543828265,0.3076923076923077,14.0,0.21428571428571427,0.5,0.2857142857142857,0.14285714285714285,0,0.0,0,0,0,0,0
11071,1984,Graduation,Single,11.284869869294997,0,0,2013-04-21,37.0,6.111467339502679,4.897839799950911,6.857540350317634,5.159055299214529,0.0,5.37989735354046,1.0,3.0,6.0,6.0,1.0,0,0,0,0,0,0,3,11,1,42.0,434.0,0,0,1,0,1,0,7.562161631225652,0.024156167171228662,0.23400936037441497,0.06916276651066043,0.49453978159126366,0.08996359854394176,0.0,0.11232449297971919,15.0,0.2,0.4,0.4,0.06666666666666667,0,0.0,0,0,0,1,0
3381,1953,Master,Married,10.903181493116058,1,1,2014-06-08,51.0,4.2626798770413155,0.0,2.833213344056216,0.0,0.0,1.6094379124341003,2.0,2.0,0.0,4.0,6.0,0,0,0,0,0,0,3,11,0,73.0,21.0,2,1,1,0,0,1,4.51085950651685,0.0016559947008169575,0.7777777777777778,0.0,0.17777777777777778,0.0,0.0,0.044444444444444446,6.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0,0,0,0,0
8268,1961,PhD,Married,10.847052926545164,0,1,2013-07-11,23.0,5.8664680569332965,0.0,3.332204510175204,2.3978952727983707,0.0,2.772588722239781,3.0,6.0,1.0,7.0,6.0,0,0,0,0,0,0,3,11,0,65.0,353.0,1,1,1,0,0,1,6.003887067106539,0.007862752157877835,0.8712871287128713,0.0,0.06683168316831684,0.024752475247524754,0.0,0.03712871287128713,14.0,0.42857142857142855,0.5,0.07142857142857142,0.21428571428571427,0,0.0,0,1,0,0,0
11051,1956,PhD,Together,11.256444857795005,1,1,2014-05-10,72.0,6.20050917404269,2.995732273553991,4.709530201312334,2.833213344056216,2.5649493574615367,2.5649493574615367,4.0,6.0,3.0,10.0,4.0,0,0,0,0,0,0,3,11,0,70.0,50.0,2,1,1,0,0,1,6.495265555937008,0.008542700578990902,0.7443267776096822,0.028744326777609682,0.1664145234493192,0.024205748865355523,0.018154311649016642,0.018154311649016642,19.0,0.3157894736842105,0.5263157894736842,0.15789473684210525,0.21052631578947367,0,0.0,0,0,0,0,0
8026,1952,Graduation,Married,11.050874132231819,0,1,2013-09-30,10.0,4.795790545596741,4.07753744390572,4.304065093204169,4.189654742026425,4.499809670330265,4.07753744390572,5.0,5.0,4.0,5.0,5.0,0,0,0,0,0,0,3,11,0,74.0,272.0,1,1,1,0,0,1,6.139884552226255,0.007349439664751262,0.2591792656587473,0.12526997840172785,0.15766738660907129,0.14038876889848811,0.19222462203023757,0.12526997840172785,14.0,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.35714285714285715,0,0.0,0,1,0,0,0
433,1958,Master,Alone,11.02405700855628,1,1,2013-03-10,42.0,6.282266746896006,1.791759469228055,3.8712010109078907,0.0,1.791759469228055,3.7376696182833684,5.0,11.0,1.0,6.0,8.0,0,0,0,0,0,0,3,11,0,68.0,476.0,2,1,1,0,0,0,6.450470422144176,0.010304739854233585,0.8449367088607594,0.007911392405063292,0.07436708860759493,0.0,0.007911392405063292,0.06487341772151899,18.0,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.2777777777777778,0,0.0,0,0,0,0,0
9597,1969,Graduation,Married,11.204346566805462,0,0,2014-02-10,10.0,5.4680601411351315,4.672828834461906,5.247024072160486,3.1780538303479458,3.7376696182833684,4.875197323201151,1.0,7.0,2.0,9.0,4.0,0,0,0,0,0,0,3,11,0,57.0,139.0,0,0,1,0,0,1,6.587550014824796,0.009870929092691428,0.3255172413793103,0.14620689655172414,0.26068965517241377,0.031724137931034485,0.05655172413793103,0.1793103448275862,18.0,0.3888888888888889,0.5,0.1111111111111111,0.05555555555555555,0,0.0,0,1,0,0,0
1295,1963,Graduation,Married,10.847052926545164,0,1,2013-08-11,96.0,5.44673737166631,4.189654742026425,5.2832037287379885,3.6635616461296463,4.276666119016055,4.8283137373023015,1.0,6.0,5.0,7.0,4.0,0,0,0,0,0,0,3,11,0,63.0,322.0,1,1,1,0,0,1,6.587550014824796,0.01411013691698374,0.31862068965517243,0.0896551724137931,0.27034482758620687,0.05241379310344828,0.09793103448275862,0.17103448275862068,18.0,0.3333333333333333,0.3888888888888889,0.2777777777777778,0.05555555555555555,0,0.0,0,0,1,0,0
5290,1964,PhD,Married,10.63470093390253,1,1,2013-08-14,51.0,5.3981627015177525,0.0,3.5263605246161616,1.3862943611198906,0.0,3.1780538303479458,5.0,5.0,1.0,5.0,8.0,0,0,0,0,0,0,3,11,0,62.0,319.0,2,1,1,0,0,1,5.634789603169249,0.006714639840196385,0.7885304659498208,0.0,0.11827956989247312,0.010752688172043012,0.0,0.08243727598566308,11.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.45454545454545453,0,0.0,0,0,0,0,0
1685,1967,PhD,Together,11.050604250263852,0,0,2013-03-17,21.0,6.680854678790215,2.70805020110221,6.3818160174060985,3.6635616461296463,3.8066624897703196,0.0,1.0,4.0,5.0,13.0,3.0,0,1,0,0,0,0,3,11,0,59.0,469.0,0,0,1,0,0,1,7.301822342137932,0.02353090614629809,0.5371120107962213,0.009446693657219974,0.398110661268556,0.02564102564102564,0.029689608636977057,0.0,22.0,0.18181818181818182,0.5909090909090909,0.22727272727272727,0.045454545454545456,0,1.0,1,1,0,1,0
5342,1976,Basic,Divorced,9.164191715950203,1,0,2012-08-08,31.0,0.0,0.6931471805599453,1.3862943611198906,2.3978952727983707,1.9459101490553132,2.302585092994046,2.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0,3,11,0,50.0,690.0,1,1,0,1,1,0,3.4011973816621555,0.0030372852953498117,0.0,0.034482758620689655,0.10344827586206896,0.3448275862068966,0.20689655172413793,0.3103448275862069,4.0,0.25,0.75,0.0,0.5,0,0.0,0,0,0,0,1
9579,1959,PhD,Married,10.427120807321092,2,1,2013-07-07,61.0,3.9889840465642745,0.6931471805599453,3.5553480614894135,1.0986122886681096,0.0,2.833213344056216,3.0,2.0,2.0,2.0,8.0,0,0,0,0,0,0,3,11,0,67.0,357.0,3,1,1,0,0,1,4.672828834461906,0.003139624429832356,0.5,0.009433962264150943,0.32075471698113206,0.018867924528301886,0.0,0.1509433962264151,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0,0.0,0,0,0,0,0
7660,1973,PhD,Alone,10.487405632994516,1,1,2014-05-19,37.0,2.772588722239781,0.0,2.1972245773362196,1.6094379124341003,1.0986122886681096,3.044522437723423,2.0,1.0,1.0,2.0,5.0,1,0,0,0,0,0,3,11,1,53.0,41.0,2,1,1,0,0,0,3.912023005428146,0.0013664249860568878,0.30612244897959184,0.0,0.16326530612244897,0.08163265306122448,0.04081632653061224,0.40816326530612246,4.0,0.25,0.5,0.25,0.5,0,1.0,1,0,0,0,1
1461,1965,PhD,Divorced,10.516562858330515,1,1,2013-07-28,74.0,2.8903717578961645,0.6931471805599453,2.5649493574615367,1.3862943611198906,0.6931471805599453,1.6094379124341003,2.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0,3,11,0,61.0,336.0,2,1,1,0,1,0,3.6635616461296463,0.0010292245605481975,0.4473684210526316,0.02631578947368421,0.3157894736842105,0.07894736842105263,0.02631578947368421,0.10526315789473684,5.0,0.4,0.6,0.0,0.4,0,0.0,0,0,0,0,1
821,1992,Master,Single,11.438848261573913,0,0,2012-10-19,46.0,6.870053411798126,4.127134385045092,6.826545223556594,3.970291913552122,4.127134385045092,3.044522437723423,1.0,5.0,4.0,12.0,2.0,0,0,0,0,0,0,3,11,0,34.0,618.0,0,0,1,0,1,0,7.639161171659173,0.02236724496279305,0.4631680308136736,0.029369282619162253,0.44342802118440056,0.025036109773712085,0.029369282619162253,0.009629272989889264,21.0,0.23809523809523808,0.5714285714285714,0.19047619047619047,0.047619047619047616,0,0.0,0,0,0,1,0
11084,1976,Master,Together,11.083756630162828,0,1,2013-11-14,4.0,6.6052979209482015,0.0,5.4510384535657,2.639057329615259,3.044522437723423,3.9318256327243257,2.0,3.0,5.0,7.0,7.0,0,0,0,0,0,0,3,11,1,50.0,227.0,1,1,1,0,0,1,6.960347729101308,0.016174121405750797,0.7008547008547008,0.0,0.22032288698955366,0.012345679012345678,0.01899335232668566,0.04748338081671415,15.0,0.2,0.4666666666666667,0.3333333333333333,0.13333333333333333,0,0.0,0,1,0,1,0
8690,1962,Graduation,Married,11.363404053526633,0,0,2013-04-19,73.0,5.991464547107982,3.367295829986474,6.6293632534374485,3.6109179126442243,3.713572066704308,4.844187086458591,1.0,5.0,7.0,10.0,2.0,0,0,0,0,0,0,3,11,0,64.0,436.0,0,0,1,0,0,1,7.234177179749849,0.016083891721150607,0.28808664259927796,0.020216606498194945,0.5458483754512635,0.025992779783393503,0.02888086642599278,0.09097472924187726,22.0,0.22727272727272727,0.45454545454545453,0.3181818181818182,0.045454545454545456,0,0.0,0,0,0,1,0
2937,1974,PhD,Single,11.132440732922605,0,1,2013-08-28,47.0,6.421622267806518,2.833213344056216,4.890349128221754,3.784189633918261,3.5263605246161616,3.5263605246161616,3.0,8.0,5.0,9.0,6.0,0,0,0,0,0,0,3,11,0,52.0,305.0,1,1,1,0,1,0,6.77078942390898,0.012742860486891387,0.7049368541905855,0.018369690011481057,0.1515499425947187,0.04936854190585534,0.03788748564867968,0.03788748564867968,22.0,0.36363636363636365,0.4090909090909091,0.22727272727272727,0.13636363636363635,0,0.0,0,0,0,0,0
9701,1988,Graduation,Together,10.642659171407352,1,0,2013-03-19,13.0,3.4965075614664802,3.5553480614894135,3.7376696182833684,4.304065093204169,2.833213344056216,4.762173934797756,3.0,4.0,2.0,3.0,7.0,0,0,0,0,0,0,3,11,0,38.0,467.0,1,1,1,0,0,1,5.746203190540153,0.007449323114390087,0.10256410256410256,0.10897435897435898,0.13141025641025642,0.23397435897435898,0.05128205128205128,0.3717948717948718,9.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.3333333333333333,0,0.0,0,1,0,0,0
9949,1976,Graduation,Married,10.998928150038603,0,2,2012-10-18,36.0,6.395261598115449,2.833213344056216,4.955827057601261,3.4965075614664802,3.7376696182833684,3.912023005428146,3.0,3.0,3.0,6.0,8.0,0,0,0,0,0,0,3,11,0,50.0,619.0,2,1,1,0,0,1,6.777646593635117,0.01466334498152452,0.6818700114025086,0.018244013683010263,0.16077537058152794,0.036488027366020526,0.046750285062713795,0.055872291904218926,12.0,0.25,0.5,0.25,0.25,0,0.0,0,0,0,0,0
10837,1975,Graduation,Married,10.084057576291276,1,0,2012-10-28,47.0,1.0986122886681096,0.6931471805599453,2.9444389791664403,3.044522437723423,2.4849066497880004,2.833213344056216,1.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0,3,11,1,51.0,609.0,1,1,1,0,0,1,4.23410650459726,0.002838418833743791,0.029411764705882353,0.014705882352941176,0.2647058823529412,0.29411764705882354,0.16176470588235295,0.23529411764705882,5.0,0.4,0.6,0.0,0.2,0,0.0,0,0,0,0,1
3120,1981,Graduation,Together,10.559659496971179,1,0,2013-08-28,49.0,1.9459101490553132,0.6931471805599453,2.3978952727983707,0.0,0.6931471805599453,1.6094379124341003,1.0,1.0,0.0,2.0,8.0,0,0,0,0,0,1,3,11,0,45.0,305.0,1,1,1,0,0,1,3.1354942159291497,0.0005707318338651516,0.2727272727272727,0.045454545454545456,0.45454545454545453,0.0,0.045454545454545456,0.18181818181818182,3.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0,0,0,0,1
5885,1973,2n Cycle,Married,10.482597797038709,2,1,2012-08-22,94.0,4.304065093204169,1.3862943611198906,4.51085950651685,2.5649493574615367,0.6931471805599453,3.4965075614664802,7.0,4.0,1.0,4.0,8.0,0,0,0,0,0,0,3,11,0,53.0,676.0,3,1,0,1,0,1,5.356586274672012,0.005912351490697153,0.3459715639810427,0.014218009478672985,0.4265402843601896,0.05687203791469194,0.004739336492890996,0.15165876777251186,9.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.7777777777777778,1,0.0,0,0,1,0,0
4050,1966,Master,Married,10.811867073138947,0,0,2014-06-21,65.0,3.7612001156935624,2.833213344056216,3.4011973816621555,2.5649493574615367,3.044522437723423,2.1972245773362196,1.0,2.0,1.0,4.0,3.0,0,0,0,0,0,0,3,11,0,60.0,8.0,0,0,1,0,0,1,4.852030263919617,0.0025602257836911603,0.33070866141732286,0.12598425196850394,0.2283464566929134,0.09448818897637795,0.15748031496062992,0.06299212598425197,7.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.14285714285714285,0,0.0,0,0,0,0,0
3830,1953,Master,Married,10.991291642487635,0,2,2014-04-24,59.0,5.69035945432406,3.091042453358316,4.3694478524670215,3.6888794541139363,2.639057329615259,2.639057329615259,1.0,4.0,4.0,7.0,3.0,0,0,0,0,0,0,3,11,0,73.0,66.0,2,1,1,0,0,1,6.131226489483141,0.007733261448259595,0.6427015250544662,0.0457516339869281,0.16993464052287582,0.08496732026143791,0.02832244008714597,0.02832244008714597,15.0,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.06666666666666667,0,0.0,0,0,0,0,0
7987,1969,Graduation,Married,11.093584531326416,0,1,2014-03-07,96.0,5.849324779946859,2.8903717578961645,3.8918202981106265,3.1780538303479458,2.639057329615259,2.639057329615259,4.0,8.0,1.0,6.0,6.0,0,1,0,0,0,0,3,11,0,57.0,114.0,1,1,1,0,0,1,6.133398042996649,0.006996516951343788,0.7521739130434782,0.03695652173913044,0.10434782608695652,0.05,0.02826086956521739,0.02826086956521739,15.0,0.5333333333333333,0.4,0.06666666666666667,0.26666666666666666,0,1.0,1,0,1,0,0
7798,1972,2n Cycle,Together,10.743868690309933,0,1,2012-12-14,28.0,5.455321115357702,3.044522437723423,4.060443010546419,2.1972245773362196,3.044522437723423,4.5217885770490405,4.0,7.0,1.0,5.0,7.0,0,0,0,0,0,0,3,11,0,54.0,562.0,1,1,0,1,0,1,6.063785208687608,0.009256861729673745,0.5431235431235432,0.046620046620046623,0.13286713286713286,0.018648018648018648,0.046620046620046623,0.21212121212121213,13.0,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.3076923076923077,0,0.0,0,1,0,0,0
92,1988,Graduation,Alone,10.439308182191418,1,0,2014-05-12,12.0,1.791759469228055,2.0794415416798357,3.2188758248682006,2.995732273553991,2.70805020110221,3.044522437723423,4.0,3.0,0.0,4.0,6.0,0,0,0,0,0,0,3,11,0,38.0,48.0,1,1,1,0,0,0,4.499809670330265,0.0026041666666666665,0.056179775280898875,0.07865168539325842,0.2696629213483146,0.21348314606741572,0.15730337078651685,0.2247191011235955,7.0,0.42857142857142855,0.5714285714285714,0.0,0.5714285714285714,1,0.0,0,1,0,0,0
7055,1952,PhD,Together,11.018809454767185,0,1,2012-10-09,57.0,6.790097235513905,0.0,4.060443010546419,0.0,0.0,4.343805421853684,2.0,8.0,5.0,11.0,5.0,0,0,0,0,0,0,3,11,0,74.0,628.0,1,1,1,0,0,1,6.92951677076365,0.016734961481724306,0.8697355533790402,0.0,0.05582761998041136,0.0,0.0,0.07443682664054849,24.0,0.3333333333333333,0.4583333333333333,0.20833333333333334,0.08333333333333333,0,0.0,0,0,0,0,0
10240,1949,Graduation,Together,11.147253021804348,0,0,2013-02-19,10.0,6.905753276311464,3.295836866004329,5.598421958998375,3.5553480614894135,2.639057329615259,3.7612001156935624,1.0,10.0,4.0,6.0,4.0,0,1,1,0,0,0,3,11,1,77.0,495.0,0,0,1,0,0,1,7.231287004327616,0.01990716715677795,0.721940622737147,0.01882693700217234,0.1947863866763215,0.024619840695148443,0.00941346850108617,0.03041274438812455,20.0,0.5,0.3,0.2,0.05,0,2.0,1,1,0,1,0
3025,1958,Graduation,Single,10.81913807952286,0,1,2013-07-08,4.0,5.3612921657094255,1.9459101490553132,4.248495242049359,1.6094379124341003,2.5649493574615367,1.3862943611198906,3.0,6.0,1.0,5.0,7.0,0,0,0,0,0,0,3,11,0,68.0,356.0,1,1,1,0,1,0,5.726847747587197,0.006124041867632638,0.6928104575163399,0.0196078431372549,0.22549019607843138,0.013071895424836602,0.0392156862745098,0.00980392156862745,12.0,0.5,0.4166666666666667,0.08333333333333333,0.25,0,0.0,0,1,0,0,0
9283,1978,Graduation,Single,11.005427631296913,1,2,2013-09-12,49.0,2.1972245773362196,0.6931471805599453,2.0794415416798357,1.0986122886681096,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0,0,0,0,0,0,3,11,0,48.0,290.0,3,1,1,0,1,0,2.9444389791664403,0.0002990082891742388,0.4444444444444444,0.05555555555555555,0.3888888888888889,0.1111111111111111,0.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,0,0.0,0,0,0,0,1
9970,1977,Graduation,Together,10.921901565875125,0,1,2013-10-17,3.0,3.7612001156935624,2.4849066497880004,4.060443010546419,2.3978952727983707,3.367295829986474,2.70805020110221,1.0,1.0,1.0,6.0,2.0,0,0,0,0,0,0,3,11,0,49.0,255.0,1,1,1,0,0,1,5.093750200806762,0.0029255079006772007,0.25925925925925924,0.06790123456790123,0.35185185185185186,0.06172839506172839,0.1728395061728395,0.08641975308641975,8.0,0.125,0.75,0.125,0.125,0,0.0,0,1,0,0,0
2730,1955,Graduation,Single,11.29374903421713,0,0,2013-08-20,64.0,6.285998094508865,2.4849066497880004,5.961005339623274,5.0106352940962555,4.5217885770490405,4.060443010546419,1.0,3.0,4.0,10.0,1.0,0,0,0,0,0,0,3,11,0,71.0,313.0,0,0,1,0,1,0,7.116394144093465,0.015326767683055891,0.4354183590576767,0.008935824532900082,0.314378554021121,0.12103980503655565,0.07392363931762795,0.0463038180341186,17.0,0.17647058823529413,0.5882352941176471,0.23529411764705882,0.058823529411764705,0,0.0,0,0,0,1,0
